地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":13056,"sec":1522,"gen":67,"fit":0.8076,"fDef":0.8874,"fPB":0.9379,"fPush":0.8503,"fSelf":0.5343,"best":0.8367,"min":0.4843}
##TT##{"t":"gen","evals":13248,"sec":1544.8,"gen":68,"fit":0.7994,"fDef":0.8818,"fPB":0.9467,"fPush":0.8546,"fSelf":0.4946,"best":0.8367,"min":0.4234}
##TT##{"t":"gen","evals":13440,"sec":1568.3,"gen":69,"fit":0.8156,"fDef":0.9019,"fPB":0.9463,"fPush":0.88,"fSelf":0.5236,"best":0.8367,"min":0.4295}
##TT##{"t":"gen","evals":13632,"sec":1591.5,"gen":70,"fit":0.7996,"fDef":0.9057,"fPB":0.9233,"fPush":0.8199,"fSelf":0.5207,"best":0.8367,"min":0.542}
gen  70  top.fit=0.7996 (vsDef=0.906 vsPB=0.923 vsPush=0.820 vsSelf=0.521)  best=0.8367  [1591.516s]
##TT##{"t":"gen","evals":13824,"sec":1615.1,"gen":71,"fit":0.801,"fDef":0.9096,"fPB":0.9329,"fPush":0.8477,"fSelf":0.4949,"best":0.8367,"min":0.4504}
##TT##{"t":"gen","evals":14016,"sec":1638.2,"gen":72,"fit":0.8106,"fDef":0.8859,"fPB":0.9514,"fPush":0.845,"fSelf":0.5324,"best":0.8367,"min":0.3139}
##TT##{"t":"gen","evals":14208,"sec":1661.1,"gen":73,"fit":0.8084,"fDef":0.9045,"fPB":0.9498,"fPush":0.8819,"fSelf":0.4877,"best":0.8367,"min":0.4886}
##TT##{"t":"gen","evals":14400,"sec":1684.4,"gen":74,"fit":0.806,"fDef":0.9183,"fPB":0.9514,"fPush":0.8476,"fSelf":0.4814,"best":0.8367,"min":0.421}
##TT##{"t":"gen","evals":14592,"sec":1707.2,"gen":75,"fit":0.8086,"fDef":0.9168,"fPB":0.9446,"fPush":0.8517,"fSelf":0.4995,"best":0.8367,"min":0.388}
##TT##{"t":"gen","evals":14784,"sec":1729.8,"gen":76,"fit":0.8068,"fDef":0.9026,"fPB":0.9395,"fPush":0.849,"fSelf":0.5147,"best":0.8367,"min":0.5359}
