2003	World Table Tennis Championships Paris 2003	ITTF WTTC	--	923	2003-05-19	2003-05-25


Year	Event	Player A	Player B	Player X	Player Y	Sub-event	Stage	Round	Result	Games	Winner	Winner
Display #


100
Page 1 of 5 Total: 441

Start
Prev
2003	World Table Tennis Championships Paris 2003	WANG Jianfeng (NOR)		MONTEIRO Joao (POR)		MS	Main Draw	R128	4 - 1	12:10 11:8 9:11 11:3 11:3	WANG Jianfeng	
2003	World Table Tennis Championships Paris 2003	ARAI Shu (JPN)		WANG Liqin (CHN)		MS	Main Draw	R128	1 - 4	4:11 11:7 3:11 9:11 5:11	WANG Liqin	
2003	World Table Tennis Championships Paris 2003	SAMSONOV Vladimir (BLR)		CIOTI Constantin (ROU)		MS	Main Draw	R128	4 - 0	11:9 11:9 11:3 13:11	SAMSONOV Vladimir	
2003	World Table Tennis Championships Paris 2003	PLACHY Josef (CZE)		ELOI Damien (FRA)		MS	Main Draw	R128	4 - 3	13:11 9:11 11:9 6:11 11:5 5:11 11:7	PLACHY Josef	
2003	World Table Tennis Championships Paris 2003	SAIVE Philippe (BEL)		GORAK Daniel (POL)		MS	Main Draw	R128	3 - 4	5:11 11:3 6:11 11:8 7:11 11:9 5:11	GORAK Daniel	
2003	World Table Tennis Championships Paris 2003	VU Manh Cuong (VIE)		TANG Peng (HKG)		MS	Main Draw	R128	1 - 4	9:11 8:11 10:12 13:11 7:11	TANG Peng	
2003	World Table Tennis Championships Paris 2003	KEEN Trinko (NED)		KIHO Shinnosuke (JPN)		MS	Main Draw	R128	4 - 1	11:9 11:9 8:11 11:7 11:5	KEEN Trinko	
2003	World Table Tennis Championships Paris 2003	MOLDOVAN Istvan (NOR)		TOKIC Bojan (SLO)		MS	Main Draw	R128	0 - 4	6:11 2:11 9:11 5:11	TOKIC Bojan	
2003	World Table Tennis Championships Paris 2003	HE Zhiwen (ESP)		TUGWELL Finn (DEN)		MS	Main Draw	R128	4 - 0	17:15 11:6 11:3 11:6	HE Zhiwen	
2003	World Table Tennis Championships Paris 2003	LASHIN Elsayed (EGY)		KREANGA Kalinikos (GRE)		MS	Main Draw	R128	2 - 4	11:9 7:11 6:11 7:11 11:7 9:11	KREANGA Kalinikos	
2003	World Table Tennis Championships Paris 2003	PRIMORAC Zoran (CRO)		HOYAMA Hugo (BRA)		MS	Main Draw	R128	4 - 0	11:8 11:5 11:5 11:8	PRIMORAC Zoran	
2003	World Table Tennis Championships Paris 2003	MARSI Marton (HUN)		HIELSCHER Lars (GER)		MS	Main Draw	R128	0 - 4	7:11 5:11 11:13 5:11	HIELSCHER Lars	
2003	World Table Tennis Championships Paris 2003	CHEN Weixing (AUT)		MARKOVIC Rade (SRB)		MS	Main Draw	R128	4 - 0	13:11 11:7 11:6 14:12	CHEN Weixing	
2003	World Table Tennis Championships Paris 2003	PARAPANOV Konstantin (BUL)		LUNDQVIST Jens (SWE)		MS	Main Draw	R128	1 - 4	9:11 2:11 5:11 11:9 7:11	LUNDQVIST Jens	
2003	World Table Tennis Championships Paris 2003	KO Lai Chak (HKG)		TRUKSA Jaromir (SVK)		MS	Main Draw	R128	4 - 1	11:7 11:8 11:7 9:11 11:6	KO Lai Chak	
2003	World Table Tennis Championships Paris 2003	TURGAMBAEV Ruslan (KAZ)		LEE Chulseung (KOR)		MS	Main Draw	R128	0 - 4	3:11 4:11 7:11 10:12	LEE Chulseung	
2003	World Table Tennis Championships Paris 2003	CHANG Yen-Shu (TPE)		ANDRIANOV Sergei (RUS)		MS	Main Draw	R128	4 - 2	11:5 11:7 7:11 11:9 8:11 11:9	CHANG Yen-Shu	
2003	World Table Tennis Championships Paris 2003	QUENTEL Dorian (FRA)		WANG Hao (CHN)		MS	Main Draw	R128	0 - 4	6:11 4:11 3:11 2:11	WANG Hao	
2003	World Table Tennis Championships Paris 2003	CHUANG Chih-Yuan (TPE)		KLASEK Marek (CZE)		MS	Main Draw	R128	4 - 1	9:11 11:9 11:6 11:7 11:7	CHUANG Chih-Yuan	
2003	World Table Tennis Championships Paris 2003	TRAN Tuan Quynh (VIE)		KARAKASEVIC Aleksandar (SRB)		MS	Main Draw	R128	0 - 4	4:11 8:11 6:11 6:11	KARAKASEVIC Aleksandar	
2003	World Table Tennis Championships Paris 2003	FEJER-KONNERTH Zoltan (GER)		ERLANDSEN Geir (NOR)		MS	Main Draw	R128	4 - 2	10:12 11:8 11:3 11:9 11:13 12:10	FEJER-KONNERTH Zoltan	
2003	World Table Tennis Championships Paris 2003	PAPAGEORGIOU Konstantinos (GRE)		WALDNER Jan-Ove (SWE)		MS	Main Draw	R128	4 - 3	11:7 7:11 11:8 5:11 11:4 8:11 11:8	PAPAGEORGIOU Konstantinos	
2003	World Table Tennis Championships Paris 2003	MAZE Michael (DEN)		STEPHENSEN Gudmundur (ISL)		MS	Main Draw	R128	2 - 4	9:11 11:7 5:11 12:10 8:11 12:14	STEPHENSEN Gudmundur	
2003	World Table Tennis Championships Paris 2003	HERBERT Gareth (ENG)		LI Ching (HKG)		MS	Main Draw	R128	0 - 4	8:11 5:11 8:11 7:11	LI Ching	
2003	World Table Tennis Championships Paris 2003	JOO Saehyuk (KOR)		CABESTANY Cedrik (FRA)		MS	Main Draw	R128	4 - 1	11:1 11:9 8:11 11:7 11:7	JOO Saehyuk	
2003	World Table Tennis Championships Paris 2003	LINDNER Adam (HUN)		SMIRNOV Alexey (RUS)		MS	Main Draw	R128	3 - 4	13:11 3:11 9:11 11:4 5:11 11:5 11:13	SMIRNOV Alexey	
2003	World Table Tennis Championships Paris 2003	RYU Seungmin (KOR)		PISTEJ Lubomir (SVK)		MS	Main Draw	R128	4 - 0	12:10 11:2 11:3 12:10	RYU Seungmin	
2003	World Table Tennis Championships Paris 2003	FLOREA Vasile (ROU)		HAKANSSON Fredrik (SWE)		MS	Main Draw	R128	2 - 4	9:11 11:1 5:11 8:11 11:9 7:11	HAKANSSON Fredrik	
2003	World Table Tennis Championships Paris 2003	KRZESZEWSKI Tomasz (POL)		GIARDINA Umberto (ITA)		MS	Main Draw	R128	4 - 3	15:13 11:5 5:11 11:6 7:11 4:11 11:8	KRZESZEWSKI Tomasz	
2003	World Table Tennis Championships Paris 2003	SHARON Yaniv (ISR)		CHILA Patrick (FRA)		MS	Main Draw	R128	0 - 4	3:11 11:13 9:11 7:11	CHILA Patrick	
2003	World Table Tennis Championships Paris 2003	WOSIK Torben (GER)		SORENSEN Mads (DEN)		MS	Main Draw	R128	4 - 2	8:11 11:9 13:11 11:5 10:12 11:4	WOSIK Torben	
2003	World Table Tennis Championships Paris 2003	BABOOR Chetan (IND)		TASAKI Toshio (JPN)		MS	Main Draw	R128	0 - 4	6:11 9:11 6:11 8:11	TASAKI Toshio	
2003	World Table Tennis Championships Paris 2003	BRATANOV Martin (BEL)		GARDOS Robert (AUT)		MS	Main Draw	R128	0 - 4	8:11 6:11 4:11 8:11	GARDOS Robert	
2003	World Table Tennis Championships Paris 2003	MACHADO Carlos (ESP)		MA Lin (CHN)		MS	Main Draw	R128	0 - 4	5:11 6:11 6:11 4:11	MA Lin	
2003	World Table Tennis Championships Paris 2003	BOLL Timo (GER)		QIU Yike (CHN)		MS	Main Draw	R64	2 - 4	11:3 11:7 7:11 12:14 9:11 10:12	QIU Yike	
2003	World Table Tennis Championships Paris 2003	LENGEROV Kostadin (AUT)		CHEUNG Yuk (HKG)		MS	Main Draw	R64	4 - 3	6:11 11:3 6:11 11:8 3:11 12:10 11:8	LENGEROV Kostadin	
2003	World Table Tennis Championships Paris 2003	GATIEN Jean-Philippe (FRA)		CRISAN Adrian (ROU)		MS	Main Draw	R64	1 - 4	4:11 9:11 7:11 12:10 4:11	CRISAN Adrian	
2003	World Table Tennis Championships Paris 2003	KOSOWSKI Jakub (POL)		CARNEROS Alfredo (ESP)		MS	Main Draw	R64	2 - 4	6:11 11:7 7:11 11:9 1:11 9:11	CARNEROS Alfredo	
2003	World Table Tennis Championships Paris 2003	OH Sangeun (KOR)		CHTCHETININE Evgueni (BLR)		MS	Main Draw	R64	4 - 2	12:10 9:11 11:7 11:7 7:11 11:6	OH Sangeun	
2003	World Table Tennis Championships Paris 2003	KUZMIN Fedor (RUS)		HEISTER Danny (NED)		MS	Main Draw	R64	4 - 2	11:5 11:6 7:11 9:11 11:9 11:8	KUZMIN Fedor	
2003	World Table Tennis Championships Paris 2003	SALEH Ahmed (EGY)		TSIOKAS Ntaniel (GRE)		MS	Main Draw	R64	0 - 4	3:11 11:13 2:11 13:15	TSIOKAS Ntaniel	
2003	World Table Tennis Championships Paris 2003	HUANG Johnny (CAN)		KONG Linghui (CHN)		MS	Main Draw	R64	0 - 4	7:11 8:11 8:11 7:11	KONG Linghui	
2003	World Table Tennis Championships Paris 2003	SCHLAGER Werner (AUT)		MATSUSHITA Koji (JPN)		MS	Main Draw	R64	4 - 0	11:8 11:9 11:7 11:8	SCHLAGER Werner	
2003	World Table Tennis Championships Paris 2003	GRUJIC Slobodan (SRB)		ROSSKOPF Jorg (GER)		MS	Main Draw	R64	4 - 3	11:9 11:9 9:11 8:11 13:15 11:2 14:12	GRUJIC Slobodan	
2003	World Table Tennis Championships Paris 2003	KIM Taeksoo (KOR)		BENTSEN Allan (DEN)		MS	Main Draw	R64	4 - 3	8:11 7:11 11:8 11:8 10:12 11:5 12:10	KIM Taeksoo	
2003	World Table Tennis Championships Paris 2003	KORBEL Petr (CZE)		LIU Guozheng (CHN)		MS	Main Draw	R64	4 - 3	12:10 3:11 10:12 11:6 9:11 11:7 11:7	KORBEL Petr	
2003	World Table Tennis Championships Paris 2003	CHIANG Peng-Lung (TPE)		SHMYREV Maxim (RUS)		MS	Main Draw	R64	4 - 3	11:3 9:11 8:11 10:12 11:5 11:9 11:9	CHIANG Peng-Lung	
2003	World Table Tennis Championships Paris 2003	LEUNG Chu Yan (HKG)		PERSSON Jorgen (SWE)		MS	Main Draw	R64	4 - 0	11:9 11:7 11:7 11:9	LEUNG Chu Yan	
2003	World Table Tennis Championships Paris 2003	SAIVE Jean-Michel (BEL)		LEGOUT Christophe (FRA)		MS	Main Draw	R64	4 - 2	11:7 10:12 8:11 11:5 11:9 11:2	SAIVE Jean-Michel	
2003	World Table Tennis Championships Paris 2003	WANG Jianfeng (NOR)		WANG Liqin (CHN)		MS	Main Draw	R64	0 - 4	3:11 11:13 4:11 8:11	WANG Liqin	
2003	World Table Tennis Championships Paris 2003	SAMSONOV Vladimir (BLR)		PLACHY Josef (CZE)		MS	Main Draw	R64	4 - 0	13:11 11:6 12:10 11:6	SAMSONOV Vladimir	
2003	World Table Tennis Championships Paris 2003	GORAK Daniel (POL)		TANG Peng (HKG)		MS	Main Draw	R64	4 - 3	11:6 12:10 6:11 10:12 7:11 11:8 11:5	GORAK Daniel	
2003	World Table Tennis Championships Paris 2003	KEEN Trinko (NED)		TOKIC Bojan (SLO)		MS	Main Draw	R64	4 - 3	14:12 11:8 11:9 9:11 2:11 7:11 11:8	KEEN Trinko	
2003	World Table Tennis Championships Paris 2003	HE Zhiwen (ESP)		KREANGA Kalinikos (GRE)		MS	Main Draw	R64	3 - 4	4:11 11:5 13:11 13:11 11:13 4:11 8:11	KREANGA Kalinikos	
2003	World Table Tennis Championships Paris 2003	PRIMORAC Zoran (CRO)		HIELSCHER Lars (GER)		MS	Main Draw	R64	3 - 4	3:11 8:11 11:6 11:5 9:11 11:8 11:13	HIELSCHER Lars	
2003	World Table Tennis Championships Paris 2003	CHEN Weixing (AUT)		LUNDQVIST Jens (SWE)		MS	Main Draw	R64	4 - 1	8:11 11:7 12:10 11:4 11:9	CHEN Weixing	
2003	World Table Tennis Championships Paris 2003	KO Lai Chak (HKG)		LEE Chulseung (KOR)		MS	Main Draw	R64	4 - 0	11:9 12:10 11:9 11:9	KO Lai Chak	
2003	World Table Tennis Championships Paris 2003	CHANG Yen-Shu (TPE)		WANG Hao (CHN)		MS	Main Draw	R64	0 - 4	5:11 9:11 9:11 8:11	WANG Hao	
2003	World Table Tennis Championships Paris 2003	CHUANG Chih-Yuan (TPE)		KARAKASEVIC Aleksandar (SRB)		MS	Main Draw	R64	4 - 1	8:11 12:10 11:4 11:5 11:8	CHUANG Chih-Yuan	
