地狱AI克星训练 · gens=150 games=24 pop=24 seed=20260919 workers=24
对手=地狱AI（learned-policy+护栏，实机同口径）· 起点向量：2.80,0.03,2.60,0.95,10.00,0.96,0.21,0.98,0.91,0.56,0.74,0.75,0.23,0.18,0.01,0.98,1.12,1.35,0.84,0.97,0.81,0.85,0.92,0.85,0.64,1.21,0.73,1.47,1.01,1.22,0.09,0.05,0.07,0.00,0.00,0.62,1.55,1.42,0.40,0.83,0.77,6.74
gen  63  top=52.7%  best=56.7% (best@gen62)  p50=45.1%  worst=14.5%  [903s]
gen  64  top=55.6%  best=56.7% (best@gen62)  p50=45.8%  worst=19.9%  [918s]
gen  65  top=53.9%  best=56.7% (best@gen62)  p50=45.1%  worst=5.8%  [934s]
gen  66  top=55.5%  best=56.7% (best@gen62)  p50=36.9%  worst=17.3%  [949s]
gen  67  top=54.2%  best=56.7% (best@gen62)  p50=40.7%  worst=13.5%  [964s]
gen  68  top=55.4%  best=56.7% (best@gen62)  p50=42.7%  worst=18.0%  [978s]
gen  69  top=54.4%  best=56.7% (best@gen62)  p50=43.0%  worst=9.9%  [993s]
gen  70  top=53.7%  best=56.7% (best@gen62)  p50=46.5%  worst=16.8%  [1008s]
gen  71  top=54.0%  best=56.7% (best@gen62)  p50=44.9%  worst=12.5%  [1022s]
gen  72  top=57.6%  best=57.6% (best@gen72)  p50=41.6%  worst=13.8%  [1036s]
gen  73  top=55.0%  best=57.6% (best@gen72)  p50=42.4%  worst=11.6%  [1050s]
gen  74  top=55.1%  best=57.6% (best@gen72)  p50=35.1%  worst=13.9%  [1064s]
gen  75  top=54.0%  best=57.6% (best@gen72)  p50=45.9%  worst=23.9%  [1079s]
gen  76  top=56.6%  best=57.6% (best@gen72)  p50=43.2%  worst=10.7%  [1094s]
gen  77  top=54.6%  best=57.6% (best@gen72)  p50=46.3%  worst=27.3%  [1109s]
gen  78  top=56.4%  best=57.6% (best@gen72)  p50=40.5%  worst=18.8%  [1123s]
gen  79  top=53.6%  best=57.6% (best@gen72)  p50=45.0%  worst=20.3%  [1138s]
gen  80  top=54.6%  best=57.6% (best@gen72)  p50=41.2%  worst=13.6%  [1153s]
gen  81  top=54.1%  best=57.6% (best@gen72)  p50=43.8%  worst=13.8%  [1168s]
gen  82  top=55.9%  best=57.6% (best@gen72)  p50=44.4%  worst=14.8%  [1183s]
gen  83  top=55.1%  best=57.6% (best@gen72)  p50=43.7%  worst=17.1%  [1198s]
gen  84  top=57.3%  best=57.6% (best@gen72)  p50=40.1%  worst=18.7%  [1215s]
gen  85  top=55.1%  best=57.6% (best@gen72)  p50=47.3%  worst=30.3%  [1231s]
gen  86  top=55.9%  best=57.6% (best@gen72)  p50=43.8%  worst=21.1%  [1247s]
gen  87  top=55.7%  best=57.6% (best@gen72)  p50=42.4%  worst=20.3%  [1262s]
gen  88  top=56.0%  best=57.6% (best@gen72)  p50=45.2%  worst=10.1%  [1276s]
gen  89  top=56.0%  best=57.6% (best@gen72)  p50=42.7%  worst=11.4%  [1290s]
gen  90  top=52.5%  best=57.6% (best@gen72)  p50=46.5%  worst=19.7%  [1304s]
gen  91  top=53.1%  best=57.6% (best@gen72)  p50=42.8%  worst=8.7%  [1318s]
gen  92  top=56.8%  best=57.6% (best@gen72)  p50=46.0%  worst=24.4%  [1332s]
gen  93  top=54.2%  best=57.6% (best@gen72)  p50=38.5%  worst=7.4%  [1346s]
gen  94  top=54.1%  best=57.6% (best@gen72)  p50=45.3%  worst=21.0%  [1360s]
gen  95  top=57.3%  best=57.6% (best@gen72)  p50=44.9%  worst=15.4%  [1373s]
gen  96  top=56.2%  best=57.6% (best@gen72)  p50=45.0%  worst=10.1%  [1387s]
gen  97  top=55.5%  best=57.6% (best@gen72)  p50=42.4%  worst=20.9%  [1401s]
gen  98  top=54.9%  best=57.6% (best@gen72)  p50=44.8%  worst=18.6%  [1414s]
gen  99  top=56.8%  best=57.6% (best@gen72)  p50=41.9%  worst=12.6%  [1428s]
gen 100  top=56.1%  best=57.6% (best@gen72)  p50=47.9%  worst=33.4%  [1442s]
gen 101  top=57.2%  best=57.6% (best@gen72)  p50=44.6%  worst=12.1%  [1455s]
gen 102  top=56.7%  best=57.6% (best@gen72)  p50=48.4%  worst=19.9%  [1468s]
gen 103  top=56.9%  best=57.6% (best@gen72)  p50=46.6%  worst=15.9%  [1481s]
gen 104  top=56.1%  best=57.6% (best@gen72)  p50=48.8%  worst=12.1%  [1495s]
gen 105  top=56.7%  best=57.6% (best@gen72)  p50=49.9%  worst=29.1%  [1508s]
gen 106  top=57.3%  best=57.6% (best@gen72)  p50=47.7%  worst=28.2%  [1522s]
gen 107  top=58.5%  best=58.5% (best@gen107)  p50=47.9%  worst=14.1%  [1535s]
gen 108  top=56.6%  best=58.5% (best@gen107)  p50=50.0%  worst=10.9%  [1549s]
gen 109  top=56.0%  best=58.5% (best@gen107)  p50=46.6%  worst=29.0%  [1561s]
gen 110  top=58.3%  best=58.5% (best@gen107)  p50=46.1%  worst=12.2%  [1575s]
gen 111  top=56.9%  best=58.5% (best@gen107)  p50=50.2%  worst=23.4%  [1588s]
gen 112  top=58.3%  best=58.5% (best@gen107)  p50=47.0%  worst=21.2%  [1602s]
gen 113  top=58.2%  best=58.5% (best@gen107)  p50=46.5%  worst=17.6%  [1615s]
gen 114  top=57.9%  best=58.5% (best@gen107)  p50=46.2%  worst=13.7%  [1629s]
gen 115  top=58.5%  best=58.5% (best@gen107)  p50=51.6%  worst=28.5%  [1641s]
gen 116  top=58.7%  best=58.7% (best@gen116)  p50=48.1%  worst=18.8%  [1654s]
gen 117  top=58.6%  best=58.7% (best@gen116)  p50=48.1%  worst=28.2%  [1667s]
gen 118  top=58.6%  best=58.7% (best@gen116)  p50=50.6%  worst=27.8%  [1679s]
gen 119  top=59.7%  best=59.7% (best@gen119)  p50=46.1%  worst=15.7%  [1691s]
gen 120  top=59.1%  best=59.7% (best@gen119)  p50=48.2%  worst=6.4%  [1703s]
gen 121  top=58.9%  best=59.7% (best@gen119)  p50=53.4%  worst=20.3%  [1715s]
gen 122  top=58.9%  best=59.7% (best@gen119)  p50=46.1%  worst=15.2%  [1727s]
gen 123  top=60.7%  best=60.7% (best@gen123)  p50=48.2%  worst=17.1%  [1739s]
gen 124  top=57.5%  best=60.7% (best@gen123)  p50=53.1%  worst=27.2%  [1751s]
gen 125  top=56.9%  best=60.7% (best@gen123)  p50=53.7%  worst=18.9%  [1763s]
gen 126  top=57.8%  best=60.7% (best@gen123)  p50=52.4%  worst=19.8%  [1775s]
gen 127  top=59.1%  best=60.7% (best@gen123)  p50=50.8%  worst=26.6%  [1787s]
gen 128  top=59.0%  best=60.7% (best@gen123)  p50=51.0%  worst=25.4%  [1800s]
gen 129  top=60.2%  best=60.7% (best@gen123)  p50=48.9%  worst=19.7%  [1812s]
gen 130  top=59.5%  best=60.7% (best@gen123)  p50=51.7%  worst=31.0%  [1824s]
gen 131  top=59.7%  best=60.7% (best@gen123)  p50=50.1%  worst=22.0%  [1836s]
gen 132  top=58.9%  best=60.7% (best@gen123)  p50=50.4%  worst=24.9%  [1849s]
gen 133  top=58.7%  best=60.7% (best@gen123)  p50=50.6%  worst=20.9%  [1861s]
gen 134  top=59.0%  best=60.7% (best@gen123)  p50=48.6%  worst=21.0%  [1873s]
gen 135  top=58.5%  best=60.7% (best@gen123)  p50=46.5%  worst=11.7%  [1886s]
gen 136  top=59.4%  best=60.7% (best@gen123)  p50=50.5%  worst=4.6%  [1898s]
gen 137  top=60.2%  best=60.7% (best@gen123)  p50=52.8%  worst=11.7%  [1911s]
gen 138  top=59.5%  best=60.7% (best@gen123)  p50=50.3%  worst=24.9%  [1924s]
gen 139  top=60.6%  best=60.7% (best@gen123)  p50=52.9%  worst=15.6%  [1936s]
gen 140  top=58.8%  best=60.7% (best@gen123)  p50=49.3%  worst=11.4%  [1949s]
gen 141  top=59.1%  best=60.7% (best@gen123)  p50=53.8%  worst=32.2%  [1961s]
gen 142  top=59.4%  best=60.7% (best@gen123)  p50=43.1%  worst=15.1%  [1973s]
gen 143  top=59.5%  best=60.7% (best@gen123)  p50=49.6%  worst=24.0%  [1986s]
gen 144  top=61.9%  best=61.9% (best@gen144)  p50=51.8%  worst=11.8%  [1998s]
gen 145  top=59.7%  best=61.9% (best@gen144)  p50=52.7%  worst=25.3%  [2010s]
gen 146  top=60.4%  best=61.9% (best@gen144)  p50=50.9%  worst=17.3%  [2022s]
gen 147  top=60.1%  best=61.9% (best@gen144)  p50=53.5%  worst=16.1%  [2036s]
gen 148  top=60.0%  best=61.9% (best@gen144)  p50=48.7%  worst=27.3%  [2049s]
gen 149  top=60.1%  best=61.9% (best@gen144)  p50=53.8%  worst=20.2%  [2062s]
训练完成：150 代 · 评估 7200 次 · 用时 34m21s · 训练集最优 61.9% @gen144(child)

════ 独立最终验证（4 新种子 × 40 局 · 不参与训练）════
克星 vs 地狱AI          ：[1m59.0%[0m   （>50% = 克制成立；内战基线 49.5%）
克星 vs 默认策略(参考)  ：88.0%   （未参与训练，仅观察）
已写 tools/train-nemesis-candidate.json（候选向量，可用 --from 续训/复评）

✅ 已采纳并写入 js/learned-policy-nemesis.js （新文件）
   对地狱AI胜球率 59.0%（内战基线 49.5%）· 可在游戏中选择「地狱AI克星」或斗蛐蛐对轰
