地狱AI克星训练 · gens=480 games=32 pop=48 seed=20260919 workers=24
对手=地狱AI（learned-policy+护栏，实机同口径）· 起点向量：2.80,0.03,2.60,0.95,10.00,0.96,0.21,0.98,0.91,0.56,0.74,0.75,0.23,0.18,0.01,0.98,1.12,1.35,0.84,0.97,0.81,0.85,0.92,0.85,0.64,1.21,0.73,1.47,1.01,1.22,0.09,0.05,0.07,0.00,0.00,0.62,1.55,1.42,0.40,0.83,0.77,6.74
现役克星在场（对地狱AI 59.0%）：新模型对地狱AI胜球率须高于现役（同种子配对对照）才覆盖
gen  61  top=60.4%  best=60.9% (best@gen60)  p50=43.5%  worst=10.0%  [1980s]
gen  62  top=59.8%  best=60.9% (best@gen60)  p50=46.3%  worst=10.6%  [2015s]
gen  63  top=60.0%  best=60.9% (best@gen60)  p50=47.5%  worst=13.9%  [2049s]
gen  64  top=59.1%  best=60.9% (best@gen60)  p50=44.7%  worst=20.8%  [2082s]
gen  65  top=58.9%  best=60.9% (best@gen60)  p50=42.3%  worst=15.8%  [2116s]
gen  66  top=58.4%  best=60.9% (best@gen60)  p50=42.9%  worst=12.8%  [2149s]
gen  67  top=58.3%  best=60.9% (best@gen60)  p50=41.5%  worst=9.7%  [2182s]
gen  68  top=59.6%  best=60.9% (best@gen60)  p50=41.8%  worst=3.2%  [2215s]
gen  69  top=60.4%  best=60.9% (best@gen60)  p50=45.7%  worst=10.6%  [2249s]
gen  70  top=58.9%  best=60.9% (best@gen60)  p50=44.1%  worst=10.9%  [2283s]
gen  71  top=58.2%  best=60.9% (best@gen60)  p50=42.5%  worst=13.2%  [2318s]
gen  72  top=59.3%  best=60.9% (best@gen60)  p50=46.5%  worst=11.1%  [2353s]
gen  73  top=61.9%  best=61.9% (best@gen73)  p50=44.9%  worst=9.8%  [2394s]
gen  74  top=59.8%  best=61.9% (best@gen73)  p50=45.1%  worst=9.1%  [2428s]
gen  75  top=58.8%  best=61.9% (best@gen73)  p50=47.0%  worst=19.8%  [2461s]
gen  76  top=61.3%  best=61.9% (best@gen73)  p50=43.7%  worst=12.5%  [2493s]
gen  77  top=59.4%  best=61.9% (best@gen73)  p50=43.7%  worst=9.3%  [2524s]
gen  78  top=60.0%  best=61.9% (best@gen73)  p50=46.1%  worst=10.6%  [2558s]
gen  79  top=58.4%  best=61.9% (best@gen73)  p50=45.1%  worst=11.1%  [2592s]
gen  80  top=58.8%  best=61.9% (best@gen73)  p50=40.7%  worst=13.8%  [2626s]
gen  81  top=59.3%  best=61.9% (best@gen73)  p50=44.3%  worst=6.7%  [2661s]
gen  82  top=58.8%  best=61.9% (best@gen73)  p50=44.6%  worst=20.7%  [2696s]
gen  83  top=60.0%  best=61.9% (best@gen73)  p50=41.3%  worst=14.3%  [2729s]
gen  84  top=59.0%  best=61.9% (best@gen73)  p50=40.7%  worst=17.3%  [2763s]
gen  85  top=59.9%  best=61.9% (best@gen73)  p50=47.1%  worst=9.2%  [2798s]
gen  86  top=60.1%  best=61.9% (best@gen73)  p50=44.2%  worst=12.6%  [2830s]
gen  87  top=60.6%  best=61.9% (best@gen73)  p50=48.0%  worst=10.2%  [2863s]
gen  88  top=62.6%  best=62.6% (best@gen88)  p50=40.2%  worst=14.1%  [2897s]
gen  89  top=59.6%  best=62.6% (best@gen88)  p50=46.6%  worst=12.5%  [2930s]
gen  90  top=60.9%  best=62.6% (best@gen88)  p50=42.2%  worst=10.5%  [2962s]
gen  91  top=59.9%  best=62.6% (best@gen88)  p50=45.4%  worst=22.5%  [2995s]
gen  92  top=59.0%  best=62.6% (best@gen88)  p50=47.5%  worst=3.9%  [3030s]
gen  93  top=60.8%  best=62.6% (best@gen88)  p50=46.9%  worst=24.1%  [3064s]
gen  94  top=61.0%  best=62.6% (best@gen88)  p50=47.2%  worst=9.7%  [3099s]
gen  95  top=58.7%  best=62.6% (best@gen88)  p50=45.8%  worst=19.1%  [3134s]
gen  96  top=60.4%  best=62.6% (best@gen88)  p50=47.1%  worst=18.7%  [3169s]
gen  97  top=59.1%  best=62.6% (best@gen88)  p50=44.2%  worst=12.2%  [3202s]
gen  98  top=60.0%  best=62.6% (best@gen88)  p50=44.9%  worst=12.8%  [3237s]
gen  99  top=60.7%  best=62.6% (best@gen88)  p50=39.4%  worst=14.5%  [3271s]
gen 100  top=60.4%  best=62.6% (best@gen88)  p50=45.4%  worst=6.0%  [3306s]
gen 101  top=60.8%  best=62.6% (best@gen88)  p50=49.2%  worst=12.0%  [3343s]
gen 102  top=60.1%  best=62.6% (best@gen88)  p50=45.5%  worst=15.2%  [3378s]
gen 103  top=60.3%  best=62.6% (best@gen88)  p50=50.0%  worst=7.3%  [3414s]
gen 104  top=60.0%  best=62.6% (best@gen88)  p50=48.6%  worst=9.3%  [3448s]
