地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":5568,"sec":669,"gen":28,"fit":0.8053,"fDef":0.8831,"fPB":0.9446,"fPush":0.8573,"fSelf":0.5171,"best":0.813,"min":0.5762}
##TT##{"t":"gen","evals":5760,"sec":692.5,"gen":29,"fit":0.8041,"fDef":0.8742,"fPB":0.9345,"fPush":0.8504,"fSelf":0.5386,"best":0.813,"min":0.5121}
##TT##{"t":"gen","evals":5952,"sec":715.9,"gen":30,"fit":0.8026,"fDef":0.8934,"fPB":0.9204,"fPush":0.8553,"fSelf":0.5292,"best":0.813,"min":0.4628}
gen  30  top.fit=0.8026 (vsDef=0.893 vsPB=0.920 vsPush=0.855 vsSelf=0.529)  best=0.8130  [715.943s]
##TT##{"t":"gen","evals":6144,"sec":739.6,"gen":31,"fit":0.8012,"fDef":0.8836,"fPB":0.9412,"fPush":0.827,"fSelf":0.522,"best":0.813,"min":0.4317}
##TT##{"t":"gen","evals":6336,"sec":763.3,"gen":32,"fit":0.8082,"fDef":0.8919,"fPB":0.9379,"fPush":0.8289,"fSelf":0.5437,"best":0.813,"min":0.4921}
##TT##{"t":"gen","evals":6528,"sec":786.2,"gen":33,"fit":0.7953,"fDef":0.8985,"fPB":0.9167,"fPush":0.8615,"fSelf":0.4976,"best":0.813,"min":0.4088}
##TT##{"t":"gen","evals":6720,"sec":810,"gen":34,"fit":0.8167,"fDef":0.8981,"fPB":0.9395,"fPush":0.8629,"fSelf":0.5497,"best":0.8167,"min":0.41}
##TT##{"t":"gen","evals":6912,"sec":832.5,"gen":35,"fit":0.7944,"fDef":0.8966,"fPB":0.928,"fPush":0.8478,"fSelf":0.4888,"best":0.8167,"min":0.4927}
##TT##{"t":"gen","evals":7104,"sec":855.7,"gen":36,"fit":0.7953,"fDef":0.8965,"fPB":0.9531,"fPush":0.8276,"fSelf":0.4705,"best":0.8167,"min":0.4895}
##TT##{"t":"gen","evals":7296,"sec":879,"gen":37,"fit":0.7927,"fDef":0.8774,"fPB":0.9235,"fPush":0.829,"fSelf":0.5176,"best":0.8167,"min":0.4959}
##TT##{"t":"gen","evals":7488,"sec":902.4,"gen":38,"fit":0.7909,"fDef":0.898,"fPB":0.9073,"fPush":0.8493,"fSelf":0.5001,"best":0.8167,"min":0.4945}
##TT##{"t":"gen","evals":7680,"sec":924.9,"gen":39,"fit":0.8018,"fDef":0.8859,"fPB":0.943,"fPush":0.8633,"fSelf":0.4999,"best":0.8167,"min":0.4209}
##TT##{"t":"gen","evals":7872,"sec":948,"gen":40,"fit":0.7985,"fDef":0.9073,"fPB":0.9462,"fPush":0.8266,"fSelf":0.4813,"best":0.8167,"min":0.4482}
gen  40  top.fit=0.7985 (vsDef=0.907 vsPB=0.946 vsPush=0.827 vsSelf=0.481)  best=0.8167  [948.05s]
##TT##{"t":"gen","evals":8064,"sec":970.9,"gen":41,"fit":0.7991,"fDef":0.9135,"fPB":0.9151,"fPush":0.8658,"fSelf":0.4969,"best":0.8167,"min":0.4622}
##TT##{"t":"gen","evals":8256,"sec":994.6,"gen":42,"fit":0.8044,"fDef":0.8877,"fPB":0.9247,"fPush":0.8656,"fSelf":0.5308,"best":0.8167,"min":0.4448}
##TT##{"t":"gen","evals":8448,"sec":1018.1,"gen":43,"fit":0.8001,"fDef":0.8889,"fPB":0.9167,"fPush":0.8544,"fSelf":0.5296,"best":0.8167,"min":0.4262}
##TT##{"t":"gen","evals":8640,"sec":1041.4,"gen":44,"fit":0.8076,"fDef":0.9183,"fPB":0.925,"fPush":0.8454,"fSelf":0.523,"best":0.8167,"min":0.4656}
##TT##{"t":"gen","evals":8832,"sec":1063.8,"gen":45,"fit":0.7998,"fDef":0.9058,"fPB":0.9264,"fPush":0.837,"fSelf":0.5082,"best":0.8167,"min":0.6196}
##TT##{"t":"gen","evals":9024,"sec":1087.6,"gen":46,"fit":0.7921,"fDef":0.8771,"fPB":0.9072,"fPush":0.8329,"fSelf":0.5347,"best":0.8167,"min":0.475}
##TT##{"t":"gen","evals":9216,"sec":1110.6,"gen":47,"fit":0.8061,"fDef":0.8995,"fPB":0.9396,"fPush":0.8098,"fSelf":0.536,"best":0.8167,"min":0.5104}
##TT##{"t":"gen","evals":9408,"sec":1134.5,"gen":48,"fit":0.7985,"fDef":0.8744,"fPB":0.9429,"fPush":0.8545,"fSelf":0.5038,"best":0.8167,"min":0.5284}
##TT##{"t":"gen","evals":9600,"sec":1158.1,"gen":49,"fit":0.8041,"fDef":0.903,"fPB":0.9395,"fPush":0.8628,"fSelf":0.4965,"best":0.8167,"min":0.5477}
##TT##{"t":"gen","evals":9792,"sec":1182.2,"gen":50,"fit":0.805,"fDef":0.898,"fPB":0.9429,"fPush":0.8573,"fSelf":0.5035,"best":0.8167,"min":0.4583}
gen  50  top.fit=0.8050 (vsDef=0.898 vsPB=0.943 vsPush=0.857 vsSelf=0.503)  best=0.8167  [1182.244s]
##TT##{"t":"gen","evals":9984,"sec":1206.8,"gen":51,"fit":0.7879,"fDef":0.8773,"fPB":0.9233,"fPush":0.8121,"fSelf":0.5086,"best":0.8167,"min":0.3721}
##TT##{"t":"gen","evals":10176,"sec":1231.4,"gen":52,"fit":0.7995,"fDef":0.8832,"fPB":0.9378,"fPush":0.8383,"fSelf":0.5139,"best":0.8167,"min":0.4163}
##TT##{"t":"gen","evals":10368,"sec":1254.5,"gen":53,"fit":0.7973,"fDef":0.8935,"fPB":0.9367,"fPush":0.8656,"fSelf":0.4821,"best":0.8167,"min":0.5417}
##TT##{"t":"gen","evals":10560,"sec":1277.7,"gen":54,"fit":0.8023,"fDef":0.8997,"fPB":0.9362,"fPush":0.826,"fSelf":0.5171,"best":0.8167,"min":0.5166}
##TT##{"t":"gen","evals":10752,"sec":1301,"gen":55,"fit":0.7933,"fDef":0.8889,"fPB":0.9234,"fPush":0.8355,"fSelf":0.5048,"best":0.8167,"min":0.446}
##TT##{"t":"gen","evals":10944,"sec":1325,"gen":56,"fit":0.7929,"fDef":0.8919,"fPB":0.9635,"fPush":0.8165,"fSelf":0.4581,"best":0.8167,"min":0.4513}
##TT##{"t":"gen","evals":11136,"sec":1347.9,"gen":57,"fit":0.8023,"fDef":0.8934,"fPB":0.9264,"fPush":0.8587,"fSelf":0.5187,"best":0.8167,"min":0.5277}
##TT##{"t":"gen","evals":11328,"sec":1371.3,"gen":58,"fit":0.8001,"fDef":0.8889,"fPB":0.9267,"fPush":0.8384,"fSelf":0.5251,"best":0.8167,"min":0.5866}
##TT##{"t":"gen","evals":11520,"sec":1395.1,"gen":59,"fit":0.7934,"fDef":0.8934,"fPB":0.9104,"fPush":0.8308,"fSelf":0.5203,"best":0.8167,"min":0.4475}
##TT##{"t":"gen","evals":11712,"sec":1418.4,"gen":60,"fit":0.7949,"fDef":0.8907,"fPB":0.9135,"fPush":0.8516,"fSelf":0.5135,"best":0.8167,"min":0.4699}
gen  60  top.fit=0.7949 (vsDef=0.891 vsPB=0.914 vsPush=0.852 vsSelf=0.513)  best=0.8167  [1418.447s]
